Timestamp, LeftSensor (cm), RightSensor (cm)
6/9/2018 23:54:18,323,320
6/9/2018 23:54:28,322,320
6/9/2018 23:54:38,322,320
6/9/2018 23:54:48,322,321
6/9/2018 23:54:58,322,320
6/9/2018 23:55:08,322,320
6/9/2018 23:55:19,322,321
6/9/2018 23:55:29,322,321
6/9/2018 23:55:39,321,320
6/9/2018 23:55:49,321,320
6/9/2018 23:55:59,321,320
6/9/2018 23:56:09,321,320
6/9/2018 23:56:19,321,320
6/9/2018 23:56:29,321,321
6/9/2018 23:56:39,321,319
6/9/2018 23:56:49,321,320
6/9/2018 23:56:59,321,320
6/9/2018 23:57:09,321,320
6/9/2018 23:57:19,320,319
6/9/2018 23:57:29,320,320
6/9/2018 23:57:40,321,319
6/9/2018 23:57:50,320,320
6/9/2018 23:58:00,321,319
6/9/2018 23:58:10,321,320
6/9/2018 23:58:20,321,319
6/9/2018 23:58:30,0,320
6/9/2018 23:58:41,321,319
6/9/2018 23:58:51,321,320
6/9/2018 23:59:01,321,319
6/9/2018 23:59:11,321,319
6/9/2018 23:59:21,321,319
6/9/2018 23:59:31,321,319
6/9/2018 23:59:41,320,319
6/9/2018 23:59:51,320,319
6/10/2018 0:00:01,0,320
6/10/2018 0:00:12,320,320
6/10/2018 0:00:23,321,320
6/10/2018 0:00:33,320,319
6/10/2018 0:00:43,320,320
6/10/2018 0:00:53,320,319
6/10/2018 0:01:03,321,318
6/10/2018 0:01:13,320,319
6/10/2018 0:01:23,320,319
6/10/2018 0:01:33,320,318
6/10/2018 0:01:43,320,319
6/10/2018 0:01:53,320,318
6/10/2018 0:02:03,320,320
6/10/2018 0:02:13,321,318
6/10/2018 0:02:23,319,318
6/10/2018 0:02:33,322,0
6/10/2018 0:02:44,322,0
6/10/2018 0:02:56,320,319
6/10/2018 0:03:06,320,318
6/10/2018 0:03:16,319,319
6/10/2018 0:03:26,319,319
6/10/2018 0:03:36,320,317
6/10/2018 0:03:46,320,0
6/10/2018 0:03:57,319,318
6/10/2018 0:04:07,319,318
6/10/2018 0:04:17,319,318
6/10/2018 0:04:27,319,319
6/10/2018 0:04:37,0,318
6/10/2018 0:04:48,319,317
6/10/2018 0:04:58,320,317
6/10/2018 0:05:08,319,317
6/10/2018 0:05:18,0,318
6/10/2018 0:05:29,0,317
6/10/2018 0:05:41,319,317
6/10/2018 0:05:51,319,317
6/10/2018 0:06:01,319,318
6/10/2018 0:06:11,319,318
6/10/2018 0:06:21,319,317
6/10/2018 0:06:31,319,318
6/10/2018 0:06:41,319,317
6/10/2018 0:06:51,318,317
6/10/2018 0:07:01,319,317
6/10/2018 0:07:11,318,317
6/10/2018 0:07:21,0,317
6/10/2018 0:07:32,318,317
6/10/2018 0:07:42,319,318
6/10/2018 0:07:52,319,318
6/10/2018 0:08:02,319,318
6/10/2018 0:08:13,318,317
6/10/2018 0:08:23,319,319
6/10/2018 0:08:33,318,317
6/10/2018 0:08:43,319,318
6/10/2018 0:08:53,319,317
6/10/2018 0:09:03,319,317
6/10/2018 0:09:13,318,317
6/10/2018 0:09:23,319,317
6/10/2018 0:09:33,319,317
6/10/2018 0:09:43,317,317
6/10/2018 0:09:53,318,317
6/10/2018 0:10:03,318,318
6/10/2018 0:10:13,318,317
6/10/2018 0:10:23,318,316
6/10/2018 0:10:33,318,316
6/10/2018 0:10:44,318,317
6/10/2018 0:10:54,318,317
6/10/2018 0:11:04,318,317
6/10/2018 0:11:14,0,317
6/10/2018 0:11:25,317,317
6/10/2018 0:11:35,318,317
6/10/2018 0:11:45,317,316
6/10/2018 0:11:55,317,316
6/10/2018 0:12:05,318,316
6/10/2018 0:12:15,318,317
6/10/2018 0:12:25,317,316
6/10/2018 0:12:35,317,317
6/10/2018 0:12:45,317,317
6/10/2018 0:12:55,318,317
6/10/2018 0:13:05,317,317
6/10/2018 0:13:15,317,316
6/10/2018 0:13:26,318,317
6/10/2018 0:13:36,317,316
6/10/2018 0:13:46,318,316
6/10/2018 0:13:56,316,316
6/10/2018 0:14:06,318,316
6/10/2018 0:14:16,317,316
6/10/2018 0:14:26,318,316
6/10/2018 0:14:36,316,316
6/10/2018 0:14:46,316,315
6/10/2018 0:14:56,317,317
6/10/2018 0:15:06,317,316
6/10/2018 0:15:16,317,315
6/10/2018 0:15:26,317,316
6/10/2018 0:15:36,316,315
6/10/2018 0:15:46,316,316
6/10/2018 0:15:57,316,316
6/10/2018 0:16:07,317,315
6/10/2018 0:16:17,316,315
6/10/2018 0:16:27,316,315
6/10/2018 0:16:37,316,316
6/10/2018 0:16:47,316,316
6/10/2018 0:16:57,317,316
6/10/2018 0:17:07,317,316
6/10/2018 0:17:17,316,315
6/10/2018 0:17:27,316,315
6/10/2018 0:17:37,317,315
6/10/2018 0:17:47,316,315
6/10/2018 0:17:57,315,315
6/10/2018 0:18:07,316,315
6/10/2018 0:18:17,316,315
6/10/2018 0:18:28,317,315
6/10/2018 0:18:38,316,315
6/10/2018 0:18:48,317,315
6/10/2018 0:18:58,316,315
6/10/2018 0:19:08,316,315
6/10/2018 0:19:18,316,315
6/10/2018 0:19:28,316,316
6/10/2018 0:19:38,316,314
6/10/2018 0:19:48,316,316
6/10/2018 0:19:58,316,315
6/10/2018 0:20:08,316,315
6/10/2018 0:20:18,315,314
6/10/2018 0:20:28,316,315
6/10/2018 0:20:38,315,315
6/10/2018 0:20:48,315,316
6/10/2018 0:20:59,315,314
6/10/2018 0:21:09,316,314
6/10/2018 0:21:19,316,315
6/10/2018 0:21:29,316,315
6/10/2018 0:21:39,315,314
6/10/2018 0:21:49,315,314
6/10/2018 0:21:59,316,315
6/10/2018 0:22:09,315,314
6/10/2018 0:22:19,315,314
6/10/2018 0:22:29,315,314
6/10/2018 0:22:39,316,314
6/10/2018 0:22:49,315,314
6/10/2018 0:22:59,315,314
6/10/2018 0:23:09,315,314
6/10/2018 0:23:19,316,314
6/10/2018 0:23:30,314,315
6/10/2018 0:23:40,315,314
6/10/2018 0:23:50,315,314
6/10/2018 0:24:00,315,315
6/10/2018 0:24:10,315,314
6/10/2018 0:24:20,314,313
6/10/2018 0:24:30,316,313
6/10/2018 0:24:40,315,314
6/10/2018 0:24:50,314,315
6/10/2018 0:25:00,316,314
6/10/2018 0:25:10,315,314
6/10/2018 0:25:20,315,314
6/10/2018 0:25:30,314,314
6/10/2018 0:25:40,314,313
6/10/2018 0:25:50,315,313
6/10/2018 0:26:01,314,314
6/10/2018 0:26:11,314,314
6/10/2018 0:26:21,314,313
6/10/2018 0:26:31,315,314
6/10/2018 0:26:41,314,313
6/10/2018 0:26:51,314,313
6/10/2018 0:27:01,314,313
6/10/2018 0:27:11,314,313
6/10/2018 0:27:21,314,313
6/10/2018 0:27:31,313,314
6/10/2018 0:27:41,313,313
6/10/2018 0:27:51,314,313
6/10/2018 0:28:01,314,313
6/10/2018 0:28:11,314,314
6/10/2018 0:28:21,314,312
6/10/2018 0:28:32,314,313
6/10/2018 0:28:42,314,313
6/10/2018 0:28:52,314,313
6/10/2018 0:29:02,314,313
6/10/2018 0:29:12,313,313
6/10/2018 0:29:22,314,312
6/10/2018 0:29:32,314,313
6/10/2018 0:29:42,313,313
6/10/2018 0:29:52,313,312
6/10/2018 0:30:02,314,312
6/10/2018 0:30:12,314,313
6/10/2018 0:30:22,313,313
6/10/2018 0:30:32,313,313
6/10/2018 0:30:42,313,312
6/10/2018 0:30:52,313,312
6/10/2018 0:31:03,314,313
6/10/2018 0:31:13,314,313
6/10/2018 0:31:23,314,313
6/10/2018 0:31:33,314,312
6/10/2018 0:31:43,314,313
6/10/2018 0:31:53,313,313
6/10/2018 0:32:03,314,312
6/10/2018 0:32:13,315,313
6/10/2018 0:32:23,313,312
6/10/2018 0:32:33,314,313
6/10/2018 0:32:43,313,312
6/10/2018 0:32:53,314,313
6/10/2018 0:33:03,314,312
6/10/2018 0:33:13,314,312
6/10/2018 0:33:23,313,313
6/10/2018 0:33:33,314,313
6/10/2018 0:33:44,313,312
6/10/2018 0:33:54,314,312
6/10/2018 0:34:04,313,312
6/10/2018 0:34:14,313,312
6/10/2018 0:34:24,313,313
6/10/2018 0:34:34,313,312
6/10/2018 0:34:44,313,312
6/10/2018 0:34:54,313,313
6/10/2018 0:35:04,314,313
6/10/2018 0:35:14,313,312
6/10/2018 0:35:24,314,312
6/10/2018 0:35:34,313,312
6/10/2018 0:35:44,313,312
6/10/2018 0:35:54,313,312
6/10/2018 0:36:04,313,312
6/10/2018 0:36:15,313,312
6/10/2018 0:36:25,313,312
6/10/2018 0:36:35,313,312
6/10/2018 0:36:45,313,313
6/10/2018 0:36:55,313,312
6/10/2018 0:37:05,313,312
6/10/2018 0:37:15,313,312
6/10/2018 0:37:25,312,312
6/10/2018 0:37:35,313,312
6/10/2018 0:37:45,312,312
6/10/2018 0:37:55,313,312
6/10/2018 0:38:05,313,312
6/10/2018 0:38:15,313,311
6/10/2018 0:38:25,313,311
6/10/2018 0:38:35,313,312
6/10/2018 0:38:46,313,311
6/10/2018 0:38:56,313,312
6/10/2018 0:39:06,313,311
6/10/2018 0:39:16,312,311
6/10/2018 0:39:26,312,312
6/10/2018 0:39:36,313,312
6/10/2018 0:39:46,312,311
6/10/2018 0:39:56,312,311
6/10/2018 0:40:06,313,311
6/10/2018 0:40:16,312,312
6/10/2018 0:40:26,313,311
6/10/2018 0:40:36,312,312
6/10/2018 0:40:46,0,311
6/10/2018 0:40:57,312,311
6/10/2018 0:41:07,313,311
6/10/2018 0:41:18,312,312
6/10/2018 0:41:28,312,312
6/10/2018 0:41:38,313,311
6/10/2018 0:41:48,312,311
6/10/2018 0:41:58,312,311
6/10/2018 0:42:08,312,311
6/10/2018 0:42:18,311,311
6/10/2018 0:42:28,312,311
6/10/2018 0:42:38,312,311
6/10/2018 0:42:48,312,312
6/10/2018 0:42:58,313,312
6/10/2018 0:43:08,312,311
6/10/2018 0:43:18,313,311
6/10/2018 0:43:28,312,311
6/10/2018 0:43:38,312,312
6/10/2018 0:43:48,312,311
6/10/2018 0:43:59,312,311
6/10/2018 0:44:09,312,311
6/10/2018 0:44:19,312,311
6/10/2018 0:44:29,313,311
6/10/2018 0:44:39,312,312
6/10/2018 0:44:49,312,311
6/10/2018 0:44:59,312,311
6/10/2018 0:45:09,312,312
6/10/2018 0:45:19,312,311
6/10/2018 0:45:29,312,311
6/10/2018 0:45:39,0,311
6/10/2018 0:45:50,311,311
6/10/2018 0:46:00,312,311
6/10/2018 0:46:10,312,311
6/10/2018 0:46:20,311,311
6/10/2018 0:46:31,311,311
6/10/2018 0:46:41,313,311
6/10/2018 0:46:51,312,310
6/10/2018 0:47:01,311,310
6/10/2018 0:47:11,311,311
6/10/2018 0:47:21,312,311
6/10/2018 0:47:31,312,312
6/10/2018 0:47:41,0,310
6/10/2018 0:47:52,0,311
6/10/2018 0:48:03,311,310
6/10/2018 0:48:13,312,311
6/10/2018 0:48:23,312,311
6/10/2018 0:48:33,311,310
6/10/2018 0:48:43,311,310
6/10/2018 0:48:53,311,310
6/10/2018 0:49:03,311,310
6/10/2018 0:49:14,311,310
6/10/2018 0:49:24,311,311
6/10/2018 0:49:34,311,311
6/10/2018 0:49:44,311,310
6/10/2018 0:49:54,311,310
6/10/2018 0:50:04,311,310
6/10/2018 0:50:14,312,310
6/10/2018 0:50:24,311,310
6/10/2018 0:50:34,310,310
6/10/2018 0:50:44,311,310
6/10/2018 0:50:54,310,310
6/10/2018 0:51:04,311,310
6/10/2018 0:51:14,312,310
6/10/2018 0:51:24,311,310
6/10/2018 0:51:34,311,310
6/10/2018 0:51:45,312,311
6/10/2018 0:51:55,312,310
6/10/2018 0:52:05,311,310
6/10/2018 0:52:15,311,310
6/10/2018 0:52:25,311,310
6/10/2018 0:52:35,311,311
6/10/2018 0:52:45,310,310
6/10/2018 0:52:55,311,310
6/10/2018 0:53:05,311,310
6/10/2018 0:53:15,310,310
6/10/2018 0:53:25,311,310
6/10/2018 0:53:35,311,311
6/10/2018 0:53:45,310,310
6/10/2018 0:53:55,311,310
6/10/2018 0:54:05,310,310
6/10/2018 0:54:16,311,310
6/10/2018 0:54:26,310,310
6/10/2018 0:54:36,311,310
6/10/2018 0:54:46,311,310
6/10/2018 0:54:56,310,310
6/10/2018 0:55:06,310,310
6/10/2018 0:55:16,311,311
6/10/2018 0:55:26,310,310
6/10/2018 0:55:36,311,311
6/10/2018 0:55:46,310,310
6/10/2018 0:55:56,310,310
6/10/2018 0:56:06,311,310
6/10/2018 0:56:16,310,310
6/10/2018 0:56:26,310,310
6/10/2018 0:56:36,310,310
6/10/2018 0:56:47,310,310
6/10/2018 0:56:57,310,310
6/10/2018 0:57:07,311,310
6/10/2018 0:57:17,310,310
6/10/2018 0:57:27,311,309
6/10/2018 0:57:37,310,309
6/10/2018 0:57:47,310,310
6/10/2018 0:57:57,311,310
6/10/2018 0:58:07,310,309
6/10/2018 0:58:17,311,309
6/10/2018 0:58:27,311,309
6/10/2018 0:58:37,311,309
6/10/2018 0:58:47,0,309
6/10/2018 0:58:58,311,310
6/10/2018 0:59:08,311,310
6/10/2018 0:59:18,310,309
6/10/2018 0:59:29,310,310
6/10/2018 0:59:39,310,309
6/10/2018 0:59:49,310,310
6/10/2018 0:59:59,310,309
6/10/2018 1:00:09,311,310
6/10/2018 1:00:19,310,309
6/10/2018 1:00:29,310,309
6/10/2018 1:00:39,310,310
6/10/2018 1:00:49,310,309
6/10/2018 1:00:59,310,309
6/10/2018 1:01:09,310,309
6/10/2018 1:01:19,310,309
6/10/2018 1:01:29,310,309
6/10/2018 1:01:39,310,309
6/10/2018 1:01:49,310,309
6/10/2018 1:02:00,310,309
6/10/2018 1:02:10,310,309
6/10/2018 1:02:20,310,309
6/10/2018 1:02:30,310,309
6/10/2018 1:02:40,310,308
6/10/2018 1:02:50,309,309
6/10/2018 1:03:00,310,309
6/10/2018 1:03:10,310,309
6/10/2018 1:03:20,310,309
6/10/2018 1:03:30,310,309
6/10/2018 1:03:40,310,309
6/10/2018 1:03:50,310,309
6/10/2018 1:04:00,309,309
6/10/2018 1:04:10,309,308
6/10/2018 1:04:20,310,309
6/10/2018 1:04:31,309,309
6/10/2018 1:04:41,309,308
6/10/2018 1:04:51,309,308
6/10/2018 1:05:01,0,309
6/10/2018 1:05:12,310,309
6/10/2018 1:05:22,309,309
6/10/2018 1:05:32,309,308
6/10/2018 1:05:42,310,309
6/10/2018 1:05:52,309,308
6/10/2018 1:06:02,309,309
6/10/2018 1:06:12,309,309
6/10/2018 1:06:22,310,308
6/10/2018 1:06:32,309,309
6/10/2018 1:06:42,309,308
6/10/2018 1:06:52,309,308
6/10/2018 1:07:02,309,309
6/10/2018 1:07:13,310,308
6/10/2018 1:07:23,309,308
6/10/2018 1:07:33,310,309
6/10/2018 1:07:43,309,309
6/10/2018 1:07:53,310,308
6/10/2018 1:08:03,310,309
6/10/2018 1:08:13,310,309
6/10/2018 1:08:23,309,308
6/10/2018 1:08:33,310,308
6/10/2018 1:08:43,310,309
6/10/2018 1:08:53,309,309
6/10/2018 1:09:03,309,309
6/10/2018 1:09:13,310,308
6/10/2018 1:09:23,309,308
6/10/2018 1:09:33,309,309
6/10/2018 1:09:44,309,309
6/10/2018 1:09:54,309,308
6/10/2018 1:10:04,309,308
6/10/2018 1:10:14,308,308
6/10/2018 1:10:24,309,307
6/10/2018 1:10:34,309,309
6/10/2018 1:10:44,309,308
6/10/2018 1:10:54,309,309
6/10/2018 1:11:04,309,308
6/10/2018 1:11:14,309,308
6/10/2018 1:11:24,309,308
6/10/2018 1:11:34,309,308
6/10/2018 1:11:44,309,308
6/10/2018 1:11:54,309,308
6/10/2018 1:12:04,309,309
6/10/2018 1:12:15,308,307
6/10/2018 1:12:25,309,308
6/10/2018 1:12:35,309,307
6/10/2018 1:12:45,310,308
6/10/2018 1:12:55,308,307
6/10/2018 1:13:05,309,309
6/10/2018 1:13:15,309,309
6/10/2018 1:13:25,308,308
6/10/2018 1:13:35,309,308
6/10/2018 1:13:45,309,308
6/10/2018 1:13:55,309,308
6/10/2018 1:14:05,308,308
6/10/2018 1:14:15,309,308
6/10/2018 1:14:25,309,308
6/10/2018 1:14:35,309,308
6/10/2018 1:14:45,308,308
6/10/2018 1:14:56,308,308
6/10/2018 1:15:06,309,308
6/10/2018 1:15:16,309,308
6/10/2018 1:15:26,308,308
6/10/2018 1:15:36,309,308
6/10/2018 1:15:46,308,308
6/10/2018 1:15:56,308,307
6/10/2018 1:16:06,309,307
6/10/2018 1:16:16,309,308
6/10/2018 1:16:26,309,308
6/10/2018 1:16:36,308,307
6/10/2018 1:16:46,309,307
6/10/2018 1:16:56,309,307
6/10/2018 1:17:06,309,307
6/10/2018 1:17:16,308,308
6/10/2018 1:17:27,308,307
6/10/2018 1:17:37,308,307
6/10/2018 1:17:47,308,307
6/10/2018 1:17:57,308,308
6/10/2018 1:18:07,308,308
6/10/2018 1:18:17,308,307
6/10/2018 1:18:27,309,307
6/10/2018 1:18:37,308,308
6/10/2018 1:18:47,308,307
6/10/2018 1:18:57,308,307
6/10/2018 1:19:07,309,308
6/10/2018 1:19:17,309,307
6/10/2018 1:19:27,308,307
6/10/2018 1:19:37,308,307
6/10/2018 1:19:47,308,308
6/10/2018 1:19:58,308,307
6/10/2018 1:20:08,308,307
6/10/2018 1:20:18,308,306
6/10/2018 1:20:28,308,307
6/10/2018 1:20:38,308,307
6/10/2018 1:20:48,308,307
6/10/2018 1:20:58,307,307
6/10/2018 1:21:08,308,308
6/10/2018 1:21:18,307,308
6/10/2018 1:21:28,307,307
6/10/2018 1:21:38,308,307
6/10/2018 1:21:48,308,307
6/10/2018 1:21:58,308,307
6/10/2018 1:22:08,308,307
6/10/2018 1:22:18,308,306
6/10/2018 1:22:28,307,307
6/10/2018 1:22:39,308,307
6/10/2018 1:22:49,308,307
6/10/2018 1:22:59,308,307
6/10/2018 1:23:09,308,306
6/10/2018 1:23:19,307,307
6/10/2018 1:23:29,308,307
6/10/2018 1:23:39,308,307
6/10/2018 1:23:49,308,307
6/10/2018 1:23:59,308,307
6/10/2018 1:24:09,308,307
6/10/2018 1:24:19,308,308
6/10/2018 1:24:29,308,307
6/10/2018 1:24:39,308,307
6/10/2018 1:24:49,307,306
6/10/2018 1:24:59,0,307
6/10/2018 1:25:11,0,306
6/10/2018 1:25:22,308,307
6/10/2018 1:25:32,0,307
6/10/2018 1:25:43,308,307
6/10/2018 1:25:53,308,307
6/10/2018 1:26:03,308,307
6/10/2018 1:26:13,307,307
6/10/2018 1:26:23,307,307
6/10/2018 1:26:33,307,306
6/10/2018 1:26:43,307,306
6/10/2018 1:26:53,308,307
6/10/2018 1:27:03,307,306
6/10/2018 1:27:13,307,306
6/10/2018 1:27:23,307,306
6/10/2018 1:27:33,307,307
6/10/2018 1:27:43,308,306
6/10/2018 1:27:54,308,307
6/10/2018 1:28:04,307,306
6/10/2018 1:28:14,308,306
6/10/2018 1:28:24,307,306
6/10/2018 1:28:34,307,307
6/10/2018 1:28:44,307,306
6/10/2018 1:28:54,308,307
6/10/2018 1:29:04,307,306
6/10/2018 1:29:14,307,307
6/10/2018 1:29:24,308,307
6/10/2018 1:29:34,307,306
6/10/2018 1:29:44,307,306
6/10/2018 1:29:54,0,306
6/10/2018 1:30:05,307,307
6/10/2018 1:30:15,308,306
6/10/2018 1:30:26,307,306
6/10/2018 1:30:36,308,307
6/10/2018 1:30:46,308,306
6/10/2018 1:30:56,307,306
6/10/2018 1:31:06,0,307
6/10/2018 1:31:17,307,307
6/10/2018 1:31:27,307,306
6/10/2018 1:31:37,308,307
6/10/2018 1:31:47,307,306
6/10/2018 1:31:57,307,306
6/10/2018 1:32:07,307,306
6/10/2018 1:32:17,308,306
6/10/2018 1:32:27,306,307
6/10/2018 1:32:37,307,306
6/10/2018 1:32:47,306,307
6/10/2018 1:32:57,307,306
6/10/2018 1:33:08,307,306
6/10/2018 1:33:18,307,306
6/10/2018 1:33:28,306,306
6/10/2018 1:33:38,308,307
6/10/2018 1:33:48,307,307
6/10/2018 1:33:58,307,306
6/10/2018 1:34:08,307,306
6/10/2018 1:34:18,307,305
6/10/2018 1:34:28,307,306
6/10/2018 1:34:38,308,306
6/10/2018 1:34:48,307,305
6/10/2018 1:34:58,307,306
6/10/2018 1:35:08,0,306
6/10/2018 1:35:19,307,306
6/10/2018 1:35:29,307,306
6/10/2018 1:35:40,0,307
6/10/2018 1:35:51,307,305
6/10/2018 1:36:01,307,306
6/10/2018 1:36:11,306,306
6/10/2018 1:36:21,306,306
6/10/2018 1:36:31,306,306
6/10/2018 1:36:41,306,306
6/10/2018 1:36:51,308,306
6/10/2018 1:37:01,307,306
6/10/2018 1:37:11,307,306
6/10/2018 1:37:21,306,306
6/10/2018 1:37:31,307,305
6/10/2018 1:37:41,307,306
6/10/2018 1:37:51,307,305
6/10/2018 1:38:01,306,306
6/10/2018 1:38:11,307,305
6/10/2018 1:38:22,307,305
6/10/2018 1:38:32,306,305
6/10/2018 1:38:42,306,306
6/10/2018 1:38:52,306,305
6/10/2018 1:39:02,306,305
6/10/2018 1:39:12,307,306
6/10/2018 1:39:22,306,305
6/10/2018 1:39:32,306,306
6/10/2018 1:39:42,306,305
6/10/2018 1:39:52,306,306
6/10/2018 1:40:02,306,305
6/10/2018 1:40:12,306,305
6/10/2018 1:40:22,306,305
6/10/2018 1:40:32,306,305
6/10/2018 1:40:42,306,305
6/10/2018 1:40:53,306,306
6/10/2018 1:41:03,306,305
6/10/2018 1:41:13,306,305
6/10/2018 1:41:23,306,306
6/10/2018 1:41:33,305,305
6/10/2018 1:41:43,306,305
6/10/2018 1:41:53,306,306
6/10/2018 1:42:03,306,305
6/10/2018 1:42:13,306,305
6/10/2018 1:42:23,306,305
6/10/2018 1:42:33,307,305
6/10/2018 1:42:43,306,305
6/10/2018 1:42:53,306,304
6/10/2018 1:43:03,307,304
6/10/2018 1:43:13,305,305
6/10/2018 1:43:23,305,305
6/10/2018 1:43:34,306,305
6/10/2018 1:43:44,306,305
6/10/2018 1:43:54,305,306
6/10/2018 1:44:04,306,305
6/10/2018 1:44:14,306,306
6/10/2018 1:44:24,305,305
6/10/2018 1:44:34,305,305
6/10/2018 1:44:44,306,305
6/10/2018 1:44:54,306,305
6/10/2018 1:45:04,306,305
6/10/2018 1:45:14,306,306
6/10/2018 1:45:24,306,305
6/10/2018 1:45:34,305,304
6/10/2018 1:45:44,306,305
6/10/2018 1:45:54,305,305
6/10/2018 1:46:05,306,305
6/10/2018 1:46:15,305,304
6/10/2018 1:46:25,305,305
6/10/2018 1:46:35,305,304
6/10/2018 1:46:45,305,305
6/10/2018 1:46:55,306,305
6/10/2018 1:47:05,305,305
6/10/2018 1:47:15,306,304
6/10/2018 1:47:25,306,305
6/10/2018 1:47:35,306,305
6/10/2018 1:47:45,306,305
6/10/2018 1:47:55,305,305
6/10/2018 1:48:05,306,305
6/10/2018 1:48:15,305,304
6/10/2018 1:48:25,305,304
6/10/2018 1:48:36,305,304
6/10/2018 1:48:46,305,305
6/10/2018 1:48:56,305,304
6/10/2018 1:49:06,305,305
6/10/2018 1:49:16,305,305
6/10/2018 1:49:26,305,304
6/10/2018 1:49:36,305,304
6/10/2018 1:49:46,305,305
6/10/2018 1:49:56,306,305
6/10/2018 1:50:06,305,305
6/10/2018 1:50:16,305,304
6/10/2018 1:50:26,305,305
6/10/2018 1:50:36,305,305
6/10/2018 1:50:46,305,305
6/10/2018 1:50:56,305,304
6/10/2018 1:51:06,305,304
6/10/2018 1:51:17,305,304
6/10/2018 1:51:27,304,304
6/10/2018 1:51:37,306,304
6/10/2018 1:51:47,305,304
6/10/2018 1:51:57,304,304
6/10/2018 1:52:07,305,304
6/10/2018 1:52:17,305,304
6/10/2018 1:52:27,305,304
6/10/2018 1:52:37,305,303
6/10/2018 1:52:47,304,304
6/10/2018 1:52:57,304,304
6/10/2018 1:53:07,304,304
6/10/2018 1:53:17,304,304
6/10/2018 1:53:27,304,304
6/10/2018 1:53:37,304,304
6/10/2018 1:53:48,304,303
6/10/2018 1:53:58,304,304
6/10/2018 1:54:08,305,304
6/10/2018 1:54:18,304,304
6/10/2018 1:54:28,304,303
6/10/2018 1:54:38,305,304
6/10/2018 1:54:48,304,304
6/10/2018 1:54:58,304,304
6/10/2018 1:55:08,305,304
6/10/2018 1:55:18,305,305
6/10/2018 1:55:28,304,304
6/10/2018 1:55:38,305,304
6/10/2018 1:55:48,304,304
6/10/2018 1:55:58,305,304
6/10/2018 1:56:08,304,303
6/10/2018 1:56:18,304,304
6/10/2018 1:56:29,304,304
6/10/2018 1:56:39,304,303
6/10/2018 1:56:49,304,304
6/10/2018 1:56:59,305,303
6/10/2018 1:57:09,305,303
6/10/2018 1:57:19,304,303
6/10/2018 1:57:29,304,303
6/10/2018 1:57:39,304,304
6/10/2018 1:57:49,305,303
6/10/2018 1:57:59,304,303
6/10/2018 1:58:09,304,304
6/10/2018 1:58:19,304,304
6/10/2018 1:58:29,304,303
6/10/2018 1:58:39,303,304
6/10/2018 1:58:49,303,303
6/10/2018 1:59:00,304,303
6/10/2018 1:59:10,303,304
6/10/2018 1:59:20,303,303
6/10/2018 1:59:30,303,303
6/10/2018 1:59:40,303,304
6/10/2018 1:59:50,303,304
6/10/2018 2:00:00,303,303
6/10/2018 2:00:10,304,304
6/10/2018 2:00:20,303,303
6/10/2018 2:00:30,304,303
6/10/2018 2:00:40,303,303
6/10/2018 2:00:50,303,302
6/10/2018 2:01:00,304,303
6/10/2018 2:01:10,304,304
6/10/2018 2:01:20,304,303
6/10/2018 2:01:30,304,303
6/10/2018 2:01:41,304,303
6/10/2018 2:01:51,304,302
6/10/2018 2:02:01,304,303
6/10/2018 2:02:11,304,303
6/10/2018 2:02:21,303,302
6/10/2018 2:02:31,304,303
6/10/2018 2:02:41,303,302
6/10/2018 2:02:51,304,303
6/10/2018 2:03:01,304,304
6/10/2018 2:03:11,304,303
6/10/2018 2:03:21,304,304
6/10/2018 2:03:31,305,302
6/10/2018 2:03:41,304,303
6/10/2018 2:03:51,303,303
6/10/2018 2:04:01,303,303
6/10/2018 2:04:12,303,302
6/10/2018 2:04:22,303,302
6/10/2018 2:04:32,303,302
6/10/2018 2:04:42,304,303
6/10/2018 2:04:52,304,303
6/10/2018 2:05:02,303,303
6/10/2018 2:05:12,304,303
6/10/2018 2:05:22,303,302
6/10/2018 2:05:32,304,303
6/10/2018 2:05:42,304,303
6/10/2018 2:05:52,303,303
6/10/2018 2:06:02,303,302
6/10/2018 2:06:12,302,302
6/10/2018 2:06:22,303,303
6/10/2018 2:06:32,304,303
6/10/2018 2:06:43,303,303
6/10/2018 2:06:53,304,303
6/10/2018 2:07:03,304,302
6/10/2018 2:07:13,304,302
6/10/2018 2:07:23,304,303
6/10/2018 2:07:33,304,302
6/10/2018 2:07:43,0,302
6/10/2018 2:07:54,303,302
6/10/2018 2:08:04,304,303
6/10/2018 2:08:14,303,303
6/10/2018 2:08:24,304,302
6/10/2018 2:08:34,304,303
6/10/2018 2:08:44,304,303
6/10/2018 2:08:54,303,302
6/10/2018 2:09:04,304,303
6/10/2018 2:09:14,303,302
6/10/2018 2:09:25,304,303
6/10/2018 2:09:35,304,302
6/10/2018 2:09:45,303,302
6/10/2018 2:09:55,303,303
6/10/2018 2:10:05,303,302
6/10/2018 2:10:15,303,302
6/10/2018 2:10:25,302,302
6/10/2018 2:10:35,302,303
6/10/2018 2:10:45,302,302
6/10/2018 2:10:55,303,303
6/10/2018 2:11:05,303,303
6/10/2018 2:11:15,302,303
6/10/2018 2:11:25,303,302
6/10/2018 2:11:35,303,302
6/10/2018 2:11:45,303,302
6/10/2018 2:11:55,303,302
6/10/2018 2:12:06,303,302
6/10/2018 2:12:16,303,302
6/10/2018 2:12:26,303,302
